timestamp,count
123,1.052099108
123,0.118940109
123,0.812642857
123,0.874645355
123,0.733391477
123,0.780166337
123,0.638471287
123,0.907444555
123,0.244915385
123,0.563453465
123,1.312141315
123,1.400617211
123,1.061986014
123,0.845618964
123,1.488285149
123,1.279427451
123,0.791841584
123,0.754392233
123,0.311214772
123,0.267972576
123,0.347084242
123,0.515011765
123,0.315823702
123,0.214588235
123,0.669390291
123,0.558345098
123,0.592626363
123,0.607536309
123,1.075390099
123,0.893219802
123,0.825530769
123,0.675952941
123,0.437076774
123,0.809046953
123,0.550371257
123,0.391516832
123,0.660974257
123,0.487421782
123,0.603447154
123,0.688707965
123,0.450685149
123,0.57387563
123,0.611576471
123,0.494035644
123,0.668673807
123,0.432997033
123,0.318985134
123,0.71770297
123,0.84497725
123,0.519253644
123,0.569216879
123,0.268306031
123,0.184388503
123,0.257758587
123,0.325029703
123,0.23375534
123,0.145274336
123,0.678166667
123,0.302262857
123,0.129069027
123,0.493552941
123,0.178828599
123,0.184104673
123,0.138128155
123,0.43453831
123,0.258216485
123,0.434522034
123,0.411722314
123,0.409982609
123,0.487694118
123,0.727516832
123,0.707992079
123,0.725498501
123,0.621286667
123,0.917019608
123,0.625742885
123,0.684446667
123,0.960135864
123,0.767706422
123,1.27511759
123,1.294364146
123,1.169854545
123,1.239230922
123,1.074780198
123,1.2755456
123,1.376247788
123,0.616411067
123,0.279289225
123,0.162534653
123,0.422590099
123,0.824087129
123,1.154748515
123,1.100211788
123,1.232596663
123,1.252851149
123,1.170955313
123,0.9488
123,0.90629703
123,0.926354105
123,1.236982036
123,0.966274354
123,0.779671812
123,1.008713578
123,0.650138614
123,0.675952941
123,0.610253746
123,0.644396467
123,0.568658824
123,0.617631683
123,0.470428829
123,0.546653347
123,0.618243806
123,0.398190736
123,0.804705882
123,0.523156035
123,0.650138614
123,0.300129285
123,0.20659663
123,0.207314058
123,0.553714286
123,0.449894945
123,0.46547181
123,1.146325674
123,0.971179386
123,1.159200799
123,1.304069297
123,1.125117355
123,0.572403883
123,0.657139466
123,0.88940337
123,0.591619417
123,0.60679604
123,0.460047525
123,0.659016782
123,0.456361849
123,0.532438938
123,0.515011765
123,0.332632411
123,0.390083168
123,0.257505882
123,0.161615385
123,0.35063301
123,0.247504425
123,0.260055446
123,0.229188119
123,0.177188571
123,0.347254324
123,0.870611765
123,0.756094545
123,0.791390099
123,0.608396432
123,0.438401583
123,0.384822723
123,0.545774289
123,0.697932673
123,0.623841584
123,0.917061386
123,0.880603922
123,0.959160396
123,0.894465534
123,1.051655104
123,1.126906931
123,0.875366337
123,0.732154303
123,0.867710605
123,0.614433566
123,0.923634936
123,0.471825915
123,0.795077527
123,0.850780198
123,0.905424332
123,0.884265696
123,1.092215569
123,0.98464918
123,1.400571429
123,1.386411138
123,1.982922772
123,1.815207921
123,1.616111001
123,1.066937808
123,1.572661417
123,0.557586414
123,0.964372277
123,0.737173653
123,1.0944
123,0.912894995
123,0.525698302
123,0.698096173
123,0.492689655
123,0.37701069
123,0.498439604
123,0.694857143
123,0.71500998
123,1.126906931
123,0.745772549
123,0.7296
123,0.552512621
123,0.383271287
123,0.823508911
123,0.343341176
123,0.180572477
123,0.330384906
123,0.223130097
123,0.200497297
123,0.104228571
123,0.523427586
123,0.768410632
123,0.727516682
123,1.015477228
123,0.901266106
123,1.283301228
123,1.438320792
123,1.261722278
123,1.173301587
123,1.362550495
123,1.8478002
123,1.265406593
123,2.190914454
123,2.115972028
123,2.245750495
123,2.38520396
123,2.249394059
123,2.011814815
123,2.719616766
123,2.069060904
123,2.373005941
123,5.980294235
123,2.41335
123,3.456191808
123,2.028776699
123,2.989615842
123,2.8759001
123,3.178794411
123,3.631132338
123,4.373226773
123,2.260447968
123,2.671114625
123,0.730056225
123,4.876862745
123,1.974041625
123,1.786911266
123,2.053365269
123,1.559602781
123,1.673410169
123,2.274077922
123,1.89214639
123,2.382961348
123,2.347904951
123,2.45725913
123,2.178070588
123,1.802813187
123,2.646517344
123,2.320752941
123,2.116071287
123,2.394341658
123,1.586497522
123,1.798716832
123,1.420447106
123,2.01064539
123,2.137766337
123,1.981852295
123,1.722063492
123,1.8816
123,1.969518482
123,1.676223749
123,1.714077922
123,1.533946482
123,1.721382617
123,1.764182306
123,1.777045545
123,1.245618382
123,1.480234146
123,1.713118881
123,1.550295684
123,1.67304381
123,2.151664671
123,1.79902381
123,2.093351834
123,1.593062937
123,1.530549451
123,1.688808722
123,1.760664688
123,1.611437624
123,2.03710099
123,1.510209901
123,1.394553023
123,1.469929412
123,1.324771681
123,1.92421978
123,1.714114851
123,2.060047059
123,1.737158841
123,1.834965312
123,2.470873127
123,1.565050949
123,1.563396825
123,1.287516832
123,1.450729412
123,1.767960357
123,1.240647353
123,1.950415842
123,2.030526733
123,1.767889109
123,1.880175238
123,2.272109677
123,3.032327672
123,2.679056492
123,1.832727273
123,1.542157434
123,0.349682243
123,1.831223762
123,1.040221782
123,0.622431373
123,1.930025616
123,2.269314685
123,2.104144762
123,2.328743257
123,1.228714286
123,1.618093906
123,1.403694747
123,1.213592079
123,1.158267062
123,1.156934653
123,1.58200396
123,0.84
123,1.585294705
123,1.082196234
123,1.410029732
123,0.537487636
123,1.376211144
123,1.276064333
123,1.394579439
123,1.454991597
123,1.712031683
123,1.468164706
123,1.611033663
123,1.609584615
123,1.39779802
123,1.052831683
123,1.430633367
123,1.462698039
123,1.858870168
123,1.402205534
123,1.516198413
123,1.64581019
123,1.504259078
123,1.571168317
123,1.305821782
123,1.835953846
123,1.999664336
123,1.695698712
123,2.12027972
123,2.077660052
123,2.755132867
123,2.510089197
123,2.435640719
123,1.935902622
123,2.45725816
123,1.720625743
123,2.569270729
123,2.169238761
123,2.170359484
123,2.243651282
123,2.015429703
123,1.648871287
123,2.000751249
123,1.531337958
123,2.275485149
123,1.782286726
123,2.104198216
123,1.814889111
123,1.368839604
123,1.842059406
123,1.402658824
123,1.897245837
123,1.902836935
123,1.474682353
123,2.131948052
123,1.805663366
123,2.085090909
123,2.580203796
123,2.134539745
123,1.971507274
123,2.299433102
123,1.885514486
123,2.154955313
123,2.059657143
123,2.481806194
123,2.018925075
123,1.776086359
123,2.17568032
123,1.554661386
123,1.78208991
123,2.234354807
123,2.034661339
123,1.955353293
123,2.700467532
123,1.748547619
123,1.774809191
123,2.249359684
123,1.925163853
123,1.759897342
123,2.080443564
123,0.374720648
123,5.364844961
123,1.578771344
123,1.789653122
123,2.091279208
123,1.224427723
123,1.123293651
123,1.585294705
123,2.230345654
123,1.529744597
123,1.798716832
123,1.172051536
123,1.506154455
123,1.441489109
123,1.847688312
123,1.398882061
123,1.690360396
123,1.259607143
123,1.73370297
123,1.510761239
123,1.978128043
123,2.394341658
123,1.782603922
123,1.964543112
123,1.67156044
123,1.65488
123,1.769714286
123,1.303064935
123,1.813033943
123,2.32735905
123,2.025005848
123,2.417446553
123,2.249262737
123,2.588550898
123,2.029658153
123,1.841182817
123,1.762184902
123,1.961251485
123,1.362707692
123,1.603675248
123,1.891420579
123,1.162835644
123,1.312412289
123,1.148578218
123,1.550937063
123,1.488883068
123,1.19074184
123,0.28438285
123,2.136483168
123,1.279104895
123,1.551032706
123,1.346342235
123,1.240666006
123,0.892229703
123,0.834344554
123,0.982330769
123,1.169838162
123,0.724564585
123,1.081293413
123,0.447626043
123,0.227548515
123,0.206501608
123,0.253610895
123,0.415466667
123,0.399876923
123,0.439905882
123,0.292990099
123,0.295310632
123,0.536411474
123,0.347823702
123,0.133192698
123,0.601189504
123,1.038017982
123,0.870866204
123,0.971881188
123,0.808564706
123,0.846318644
123,0.908705882
123,0.650138614
123,0.758146535
123,1.153166667
123,0.5686
123,1.106505451
123,1.093402597
123,0.96257931
123,1.080023762
123,1.097892216
123,0.988981132
123,0.360915254
123,0.375529412
123,0.919144554
123,0.395090196
123,0.552540171
123,0.924539461
123,1.022147583
123,1.528631369
123,1.618053518
123,1.784055944
123,2.254505495
123,2.152142999
123,2.183018793
123,2.210725275
123,3.063726563
123,2.827964108
123,3.004182857
123,2.879864271
123,3.067524476
123,3.234045954
123,2.927427435
123,2.743170093
123,3.499572428
123,4.142777223
123,3.755505194
123,4.361926074
123,3.990484789
123,3.992863137
123,3.401006993
123,3.473952381
123,4.054993327
123,4.871216617
123,1.236904701
123,7.230264677
123,4.591888112
123,3.842195609
123,4.289005988
123,3.169186854
123,3.181522478
123,2.613466533
123,4.165010902
123,3.623752248
123,3.347619048
123,4.204275862
123,5.193206793
123,3.996979021
123,3.676854022
123,0.373090909
123,6.419114201
123,4.080854599
123,3.980611765
123,3.352807193
123,3.636509338
123,4.766817183
123,2.86925669
123,3.291334454
123,4.602821179
123,3.833665015
123,3.673724551
123,3.948519481
123,3.911667327
123,1.706405594
123,2.808939035
123,3.205174312
123,3.27336381
123,2.370658754
123,2.175160396
123,3.590152626
123,1.940499501
123,0.376953134
123,6.254931238
123,2.711400599
123,3.066154455
123,3.445338661
123,3.037746032
123,2.255206838
123,3.514453546
123,3.519239604
123,3.60045509
123,3.18033463
123,3.262993007
123,4.591888112
123,2.968818272
123,2.940995005
123,2.878201798
123,4.653098117
123,3.960327672
123,1.308427184
123,6.400535465
123,2.410772592
123,2.543824176
123,2.589570573
123,3.487648352
123,1.952234483
123,3.427112871
123,2.823193043
123,2.908195804
123,1.959294351
123,1.728514851
123,1.279873142
123,1.114081108
123,1.251053678
123,1.069908911
123,0.899358416
123,0.545278721
123,0.871269903
123,1.03407874
123,0.571945098
123,0.617631683
123,0.325069307
123,0.877687129
123,1.15750211
123,1.328525373
123,0.907013699
123,1.108528302
123,0.608380198
123,1.510041632
123,2.156293069
123,1.812971029
123,2.237753968
123,1.792094955
123,1.651964321
123,1.731932068
123,2.623936064
123,2.517746254
123,2.530949051
123,3.31165873
123,3.153382617
123,2.432460317
123,1.729226277
123,2.864463536
123,2.498348259
123,3.427456888
123,2.631017822
123,3.088158416
123,0.144
123,6.658489594
123,2.60756044
123,2.604519326
123,1.532822002
123,2.49219802
123,2.035908092
123,1.667491434
123,2.31781019
123,1.434180377
123,1.716491508
123,1.412059465
123,2.069607921
123,1.866075248
123,2.328743257
123,2.079816184
123,1.935762141
123,1.949734513
123,2.470526733
123,1.630112983
123,1.811788212
123,2.071659068
123,1.589914086
123,2.039119921
123,0.757419608
123,0.801837624
123,0.996879208
123,0.927952987
123,1.126588235
123,0.719576055
123,0.832846602
123,0.97617443
123,0.574289109
123,0.79100198
123,0.515134182
123,0.498439604
123,0.418037218
123,0.415782647
123,0.747659406
123,0.575263366
123,0.446260194
123,0.342669276
123,0.297218235
123,0.21228698
123,0.252553846
123,0.255005825
123,0.239725714
123,0.150105983
123,0.147323077
